time,8508a_volt
1721312548.987187,5e-07
1721312555.3373117,9e-07
1721312561.687381,4e-07
1721312568.0375004,4e-07
1721312574.3876693,7e-07
1721312580.7377317,3e-07
1721312587.0879037,8e-07
1721312593.4379482,7e-07
1721312599.7880292,-1e-07
1721312606.1381679,4e-07
1721312612.4883265,5e-07
1721312618.8383732,4e-07
1721312625.1884956,7e-07
1721312631.538627,3e-07
1721312637.8886948,4e-07
1721312644.2388444,6e-07
1721312650.5888793,1.1e-06
1721312656.9390106,7e-07
1721312663.2890878,4e-07
1721312669.6392107,6e-07
1721312675.9893105,9e-07
1721312682.3394825,5e-07
1721312688.6895196,6e-07
1721312695.0397086,9e-07
1721312701.3897178,4e-07
1721312707.7398481,3e-07
1721312714.0899034,5e-07
1721312720.4400263,8e-07
1721312726.790117,8e-07
1721312733.1401508,4e-07
1721312739.4902518,7e-07
1721312745.8403535,1e-06
1721312752.1904693,1e-07
1721312758.5405502,-3e-07
1721312764.890658,6e-07
1721312771.2407155,1.1e-06
1721312777.5908234,7e-07
1721312783.9409158,1e-06
1721312790.2910025,1e-06
1721312796.6410773,1.2e-06
1721312802.9911914,5e-07
1721312809.3412511,7e-07
1721312815.691371,8e-07
1721312822.0415072,3e-07
1721312828.3915641,8e-07
1721312834.7416027,1e-06
1721312841.0917788,4e-07
1721312847.4418087,6e-07
1721312853.7919273,6e-07
1721312860.14198,4e-07
1721312866.4920752,8e-07
1721312872.8421273,8e-07
1721312879.192207,7e-07
1721312885.5422928,6e-07
1721312891.8923416,4e-07
