time,8508a_volt
1721427438.5359244,4e-07
1721427463.653053,4e-07
1721427488.77025,3e-07
1721427513.8874283,3e-07
1721427539.0045688,4e-07
1721427564.1217606,4e-07
1721427589.238966,5e-07
1721427614.3561199,4e-07
1721427639.4733043,2e-07
1721427664.5904994,6e-07
1721427689.7076638,4e-07
1721427714.8248537,2e-07
1721427739.9420636,4e-07
1721427765.0592043,4e-07
1721427790.1763628,3e-07
1721427815.293535,5e-07
1721427840.4107156,4e-07
1721427865.527945,7e-07
1721427890.645052,3e-07
1721427915.7622535,3e-07
1721427940.8796208,4e-07
1721427965.9966047,4e-07
1721427991.1137714,1e-07
1721428016.230914,4e-07
1721428041.3484557,4e-07
1721428066.4652898,4e-07
1721428091.5824409,4e-07
1721428116.6996975,6e-07
1721428141.816837,2e-07
1721428166.9339743,4e-07
1721428192.051196,5e-07
1721428217.168389,3e-07
1721428242.2855551,3e-07
1721428267.402674,4e-07
1721428292.5199108,2e-07
1721428317.63702,3e-07
1721428342.7541914,4e-07
1721428367.8714213,6e-07
1721428392.988562,2e-07
1721428418.1056592,4e-07
1721428443.2229,7e-07
1721428468.3400686,4e-07
1721428493.457247,3e-07
1721428518.574438,4e-07
1721428543.6916316,5e-07
1721428568.8087666,1e-07
1721428593.9258356,7e-07
1721428619.0427933,4e-07
1721428644.159785,5e-07
1721428669.276757,1e-07
1721428694.393763,6e-07
1721428719.5107005,5e-07
1721428744.6277673,6e-07
1721428769.7446659,5e-07
1721428794.861693,5e-07
1721428819.9786983,5e-07
1721428845.095758,2e-07
1721428870.2127278,4e-07
1721428895.3297691,7e-07
1721428920.4468267,3e-07
1721428945.5639098,6e-07
1721428970.680897,2e-07
1721428995.797944,5e-07
1721429020.914977,4e-07
1721429046.0320423,2e-07
1721429071.1491191,4e-07
1721429096.266161,1e-07
1721429121.3832653,4e-07
1721429146.5003405,4e-07
1721429171.6174076,4e-07
1721429196.7344875,5e-07
1721429221.8516083,5e-07
1721429246.9686217,4e-07
1721429272.085718,6e-07
1721429297.2027793,4e-07
1721429322.3199072,4e-07
1721429347.4370034,5e-07
1721429372.554045,4e-07
1721429397.6711504,4e-07
1721429422.7882562,5e-07
1721429447.9053402,4e-07
1721429473.022469,5e-07
1721429498.1396613,2e-07
1721429523.2566736,3e-07
1721429548.373777,5e-07
1721429573.490869,4e-07
1721429598.6080844,3e-07
1721429623.725138,6e-07
1721429648.842207,7e-07
1721429673.9593217,6e-07
1721429699.0764115,4e-07
1721429724.1935606,4e-07
1721429749.31065,4e-07
1721429774.4278297,6e-07
1721429799.544891,4e-07
1721429824.6624165,2e-07
1721429849.7791486,6e-07
1721429874.8962286,4e-07
1721429900.013383,6e-07
1721429925.130485,3e-07
1721429950.247649,4e-07
1721429975.3647373,3e-07
1721430000.4818263,7e-07
1721430025.5989923,4e-07
1721430050.716179,3e-07
1721430075.8332636,4e-07
1721430100.9503388,4e-07
1721430126.0675642,6e-07
1721430151.1846097,6e-07
1721430176.3017356,2e-07
1721430201.418887,5e-07
1721430226.536044,6e-07
1721430251.6531286,4e-07
1721430276.7702575,6e-07
1721430301.8874195,6e-07
1721430327.0044923,1e-07
1721430352.121659,3e-07
1721430377.2387571,3e-07
1721430402.3559434,6e-07
1721430427.4730232,2e-07
1721430452.5901496,6e-07
1721430477.7073011,6e-07
1721430502.8244648,5e-07
1721430527.9415922,5e-07
1721430553.0587416,5e-07
1721430578.175837,4e-07
1721430603.292952,5e-07
1721430628.4100966,5e-07
1721430653.5273805,2e-07
1721430678.6446962,6e-07
1721430703.761978,4e-07
1721430728.8792796,6e-07
1721430753.9965427,2e-07
1721430779.1141584,3e-07
1721430804.2311063,3e-07
1721430829.3483696,4e-07
1721430854.4656186,4e-07
1721430879.5828743,4e-07
1721430904.7001514,5e-07
1721430929.8174083,6e-07
1721430954.934633,6e-07
1721430980.0519388,4e-07
1721431005.169104,4e-07
1721431030.2863235,4e-07
1721431055.4036217,6e-07
1721431080.5207613,5e-07
1721431105.6379924,5e-07
1721431130.7552166,6e-07
1721431155.872426,3e-07
1721431180.9896538,6e-07
1721431206.1068635,1e-07
1721431231.2240233,4e-07
1721431256.3412404,3e-07
1721431281.4584455,3e-07
1721431306.5757108,6e-07
1721431331.692835,4e-07
1721431356.8100572,5e-07
1721431381.9272616,2e-07
1721431407.0444112,4e-07
1721431432.161667,3e-07
1721431457.2788389,5e-07
1721431482.3960917,3e-07
1721431507.5131826,5e-07
1721431532.6303606,5e-07
1721431557.7475917,2e-07
1721431582.864724,3e-07
1721431607.9819198,6e-07
1721431633.099071,2e-07
1721431658.2162557,3e-07
1721431683.3337886,4e-07
1721431708.450595,5e-07
1721431733.5678368,1e-07
1721431758.684942,4e-07
1721431783.8021388,3e-07
1721431808.9193056,4e-07
1721431834.036471,2e-07
1721431859.1536303,4e-07
1721431884.2708101,2e-07
1721431909.3880467,4e-07
1721431934.505195,4e-07
1721431959.6223123,4e-07
1721431984.7395513,4e-07
1721432009.8566785,5e-07
1721432034.973836,1e-07
1721432060.0909915,2e-07
1721432085.2081525,3e-07
1721432110.3253555,3e-07
1721432135.4424798,1e-07
1721432160.559714,6e-07
1721432185.6768236,3e-07
1721432210.7939756,5e-07
1721432235.9111428,5e-07
1721432261.0282826,4e-07
1721432286.14548,2e-07
1721432311.2626252,5e-07
1721432336.3798447,1e-07
1721432361.497036,2e-07
1721432386.6141512,6e-07
1721432411.731298,3e-07
1721432436.8484306,4e-07
1721432461.9656,4e-07
1721432487.0827246,1e-07
1721432512.1999414,3e-07
1721432537.3170636,4e-07
1721432562.4342628,5e-07
1721432587.5513773,4e-07
1721432612.6685126,2e-07
1721432637.7856731,4e-07
1721432662.902837,4e-07
1721432688.0200076,4e-07
1721432713.1371136,3e-07
1721432738.2541919,3e-07
